header,title,titleUrl,time,products,details,activityControls,subtitles,description,timestamp,date,hour,day_of_week,channel,video_title,activity_type,cleaned_channel,focus_category,is_edu_watch
YouTube,Watched Google Summer of Code: How To Crack It In 2025 STEP BY STEP | #151 The Sanskar Show,https://www.youtube.com/watch?v=BxbgmP6ScmY,2025-01-15T07:57:30.026Z,['YouTube'],,['YouTube watch history'],"[{'name': 'Sanskar Goyal', 'url': 'https://www.youtube.com/channel/UCOAZ3Ws21kX5d7mov543HsQ'}]",,2025-01-15 07:57:30.026000+00:00,2025-01-15,7,Wednesday,Sanskar Goyal,Watched Google Summer of Code: How To Crack It In 2025 STEP BY STEP | #151 The Sanskar Show,Video,,General Entertainment / Other,0
YouTube,Watched Placement & Internship Strategy for last 7-8 months | August 2025 onwards season,https://www.youtube.com/watch?v=7hnYbygBNao,2025-01-15T07:56:59.759Z,['YouTube'],,['YouTube watch history'],"[{'name': 'Apna College', 'url': 'https://www.youtube.com/channel/UCBwmMxybNva6P_5VmxjzwqA'}]",,2025-01-15 07:56:59.759000+00:00,2025-01-15,7,Wednesday,Apna College,Watched Placement & Internship Strategy for last 7-8 months | August 2025 onwards season,Video,,General Entertainment / Other,0
YouTube,Watched 5 Free Online Courses From Harvard University To Boost Your Career,https://www.youtube.com/watch?v=ssmlfH0bmi0,2025-01-15T07:56:26.902Z,['YouTube'],,['YouTube watch history'],"[{'name': 'Shane Hummus', 'url': 'https://www.youtube.com/channel/UCLKZ20yD2tNMBOkSDZo4FeQ'}]",,2025-01-15 07:56:26.902000+00:00,2025-01-15,7,Wednesday,Shane Hummus,Watched 5 Free Online Courses From Harvard University To Boost Your Career,Video,,Education & Exam Prep,1
YouTube,Watched CS50x 2024 - Lecture 0 - Scratch,https://www.youtube.com/watch?v=3LPJfIKxwWc,2025-01-14T06:22:49.422Z,['YouTube'],,['YouTube watch history'],"[{'name': 'CS50', 'url': 'https://www.youtube.com/channel/UCcabW7890RKJzL968QWEykA'}]",,2025-01-14 06:22:49.422000+00:00,2025-01-14,6,Tuesday,CS50,Watched CS50x 2024 - Lecture 0 - Scratch,Video,,General Entertainment / Other,0
YouTube,Watched The Goats Are Different 🔥☠️ #football #shorts #viral #ronaldo,https://www.youtube.com/watch?v=hDz1DOgMsh0,2025-01-14T06:21:16.637Z,['YouTube'],,['YouTube watch history'],"[{'name': 'Skelly', 'url': 'https://www.youtube.com/channel/UCIuX1eVHXhhltyARtScdfmA'}]",,2025-01-14 06:21:16.637000+00:00,2025-01-14,6,Tuesday,Skelly,Watched The Goats Are Different 🔥☠️ #football #shorts #viral #ronaldo,Video,,General Entertainment / Other,0
YouTube,Watched Why do firefighters set fires?,https://www.youtube.com/watch?v=OB0KuhmpiH0,2025-01-14T06:21:14.805Z,['YouTube'],,['YouTube watch history'],"[{'name': 'Curious cat', 'url': 'https://www.youtube.com/channel/UCHsRwBFCvo7VQ5cnUzAcVIA'}]",,2025-01-14 06:21:14.805000+00:00,2025-01-14,6,Tuesday,Curious cat,Watched Why do firefighters set fires?,Video,,General Entertainment / Other,0
YouTube,Watched 🤪Men will be men #aura #amazing #moments #shorts #viralshorts,https://www.youtube.com/watch?v=WCB3MyxEVoU,2025-01-14T06:20:24.452Z,['YouTube'],,['YouTube watch history'],"[{'name': 'Alvenge Studio', 'url': 'https://www.youtube.com/channel/UCXZ0bYEHv14xsGt4LMg8j5A'}]",,2025-01-14 06:20:24.452000+00:00,2025-01-14,6,Tuesday,Alvenge Studio,Watched 🤪Men will be men #aura #amazing #moments #shorts #viralshorts,Video,,General Entertainment / Other,0
YouTube,Watched Ice Skating Level 1-100 ⛸️😱#iceskate #iceskating #beginner #pro,https://www.youtube.com/watch?v=2oTCptGaXaM,2025-01-14T06:19:23.209Z,['YouTube'],,['YouTube watch history'],"[{'name': 'Mahalo', 'url': 'https://www.youtube.com/channel/UC6Iqxgu4JgdVwZrJoBe4D4g'}]",,2025-01-14 06:19:23.209000+00:00,2025-01-14,6,Tuesday,Mahalo,Watched Ice Skating Level 1-100 ⛸️😱#iceskate #iceskating #beginner #pro,Video,,General Entertainment / Other,0
YouTube,Watched “I Don’t Do Cardio” 👀🚫 #shorts #youtubeshorts,https://www.youtube.com/watch?v=xgLRt6M3Z90,2025-01-14T06:18:21.321Z,['YouTube'],,['YouTube watch history'],"[{'name': 'ALI CHEESER', 'url': 'https://www.youtube.com/channel/UCRPz21IMiNaH0zprttUAwlQ'}]",,2025-01-14 06:18:21.321000+00:00,2025-01-14,6,Tuesday,ALI CHEESER,Watched “I Don’t Do Cardio” 👀🚫 #shorts #youtubeshorts,Video,,General Entertainment / Other,0
YouTube,Watched Unexpected encounter almost ruined the surprise! 😂#streetphotography #streetphoto #subway #subwayart,https://www.youtube.com/watch?v=mGZRnYdAU48,2025-01-14T06:17:42.040Z,['YouTube'],,['YouTube watch history'],"[{'name': 'happy2find', 'url': 'https://www.youtube.com/channel/UCW2iaz3sRAQ8GVsnzhOx2wA'}]",,2025-01-14 06:17:42.040000+00:00,2025-01-14,6,Tuesday,happy2find,Watched Unexpected encounter almost ruined the surprise! 😂#streetphotography #streetphoto #subway #subwayart,Video,,General Entertainment / Other,0
YouTube,Watched sigma physics teacher mr bean #sigma #physics #education #alberteinstein,https://www.youtube.com/watch?v=RVVEf7elbco,2025-01-14T06:17:02.730Z,['YouTube'],,['YouTube watch history'],"[{'name': 'Akram ST3', 'url': 'https://www.youtube.com/channel/UCfnT3urWnac8N0fPeBQK0eQ'}]",,2025-01-14 06:17:02.730000+00:00,2025-01-14,6,Tuesday,Akram ST3,Watched sigma physics teacher mr bean #sigma #physics #education #alberteinstein,Video,,General Entertainment / Other,0
YouTube,Watched Bro's Flex 💪😮‍💨,https://www.youtube.com/watch?v=A6e_ZCRUoR0,2025-01-14T06:16:37.276Z,['YouTube'],,['YouTube watch history'],"[{'name': 'IB7 Edits', 'url': 'https://www.youtube.com/channel/UCU0ulRzMwBg1ImJX0j9Fg6Q'}]",,2025-01-14 06:16:37.276000+00:00,2025-01-14,6,Tuesday,IB7 Edits,Watched Bro's Flex 💪😮‍💨,Video,,General Entertainment / Other,0
YouTube,Watched The Goat Archer James Jean 🔥😳💯 #shorts,https://www.youtube.com/watch?v=YpHRZ1a_bSY,2025-01-14T06:15:53.985Z,['YouTube'],,['YouTube watch history'],"[{'name': 'uLjhan suLjhan', 'url': 'https://www.youtube.com/channel/UCFCIUAT7AksOFJ0cACCPNWA'}]",,2025-01-14 06:15:53.985000+00:00,2025-01-14,6,Tuesday,uLjhan suLjhan,Watched The Goat Archer James Jean 🔥😳💯 #shorts,Video,,General Entertainment / Other,0
YouTube,Watched Most Triangles WINS…,https://www.youtube.com/watch?v=UmEe7APOg7Q,2025-01-14T06:13:02.514Z,['YouTube'],,['YouTube watch history'],"[{'name': 'Michael DiCostanzo', 'url': 'https://www.youtube.com/channel/UCK5cTdhg_11doXHFeeRsOPQ'}]",,2025-01-14 06:13:02.514000+00:00,2025-01-14,6,Tuesday,Michael DiCostanzo,Watched Most Triangles WINS…,Video,,General Entertainment / Other,0
YouTube,Watched Messi's Real Bodyguard 🔥,https://www.youtube.com/watch?v=b9hWG_P26BM,2025-01-14T06:12:23.101Z,['YouTube'],,['YouTube watch history'],"[{'name': 'Full Metal Football', 'url': 'https://www.youtube.com/channel/UCfCv_B53wIeIrQbolaqbmDg'}]",,2025-01-14 06:12:23.101000+00:00,2025-01-14,6,Tuesday,Full Metal Football,Watched Messi's Real Bodyguard 🔥,Video,,General Entertainment / Other,0
YouTube,Watched A modest soldier persevered to the end #fighting,https://www.youtube.com/watch?v=KzmwGP8rUbI,2025-01-14T06:11:23.135Z,['YouTube'],,['YouTube watch history'],"[{'name': 'Tiger Sports', 'url': 'https://www.youtube.com/channel/UCS3RwjZxfMvatTVegu3FbYw'}]",,2025-01-14 06:11:23.135000+00:00,2025-01-14,6,Tuesday,Tiger Sports,Watched A modest soldier persevered to the end #fighting,Video,,General Entertainment / Other,0
YouTube,Watched Leopard tank`s powerful brake  #trending #brake  #edit #tank #panzar #viralvideo #shorts,https://www.youtube.com/watch?v=v-ThbDyPLrc,2025-01-14T06:10:52.334Z,['YouTube'],,['YouTube watch history'],"[{'name': 'K5_LARA', 'url': 'https://www.youtube.com/channel/UC8cOcW53iym3-x7pbAOez9g'}]",,2025-01-14 06:10:52.334000+00:00,2025-01-14,6,Tuesday,K5_LARA,Watched Leopard tank`s powerful brake  #trending #brake  #edit #tank #panzar #viralvideo #shorts,Video,,General Entertainment / Other,0
YouTube,Watched Always wish for more 💪🏻 #calisthenics #motivation #gymtransformation #gymmotivation #gym,https://www.youtube.com/watch?v=CFjk1XNNpMo,2025-01-14T06:09:49.652Z,['YouTube'],,['YouTube watch history'],"[{'name': 'Alexandrosthenics', 'url': 'https://www.youtube.com/channel/UClvv1YdQb01JtS7c3qOQGkA'}]",,2025-01-14 06:09:49.652000+00:00,2025-01-14,6,Tuesday,Alexandrosthenics,Watched Always wish for more 💪🏻 #calisthenics #motivation #gymtransformation #gymmotivation #gym,Video,,General Entertainment / Other,0
YouTube,Watched https://www.youtube.com/watch?v=yaxdqq1JHGk,https://www.youtube.com/watch?v=yaxdqq1JHGk,2025-01-14T06:09:02.386Z,['YouTube'],,['YouTube watch history'],,,2025-01-14 06:09:02.386000+00:00,2025-01-14,6,Tuesday,Unknown,Watched https://www.youtube.com/watch?v=yaxdqq1JHGk,Video,Deleted/Private Content,General Entertainment / Other,0
YouTube,Watched PUMA name logo. #design #shorts #youtubeshorts #diesel #puma,https://www.youtube.com/watch?v=6GHaf9HzZp8,2025-01-14T06:08:59.762Z,['YouTube'],,['YouTube watch history'],"[{'name': 'Rayan Designs ', 'url': 'https://www.youtube.com/channel/UCV4XsTNuR5uY4QlB4QGS9tg'}]",,2025-01-14 06:08:59.762000+00:00,2025-01-14,6,Tuesday,Rayan Designs ,Watched PUMA name logo. #design #shorts #youtubeshorts #diesel #puma,Video,,General Entertainment / Other,0
YouTube,Watched Someone Forgot to SET LIMITS for This Kid,https://www.youtube.com/watch?v=mJnIst-IW9Q,2025-01-14T06:07:12.030Z,['YouTube'],,['YouTube watch history'],"[{'name': 'Curious Cat', 'url': 'https://www.youtube.com/channel/UCp4SlT3vWOEbVCypDJHcZqg'}]",,2025-01-14 06:07:12.030000+00:00,2025-01-14,6,Tuesday,Curious Cat,Watched Someone Forgot to SET LIMITS for This Kid,Video,,General Entertainment / Other,0
YouTube,Watched NEVER give up!! Send this to an ambitious friend 🔥,https://www.youtube.com/watch?v=WBjts9gdZq0,2025-01-14T06:06:30.042Z,['YouTube'],,['YouTube watch history'],"[{'name': 'Mark Minard', 'url': 'https://www.youtube.com/channel/UCdbwpc1slvYOSfrf81q9XQw'}]",,2025-01-14 06:06:30.042000+00:00,2025-01-14,6,Tuesday,Mark Minard,Watched NEVER give up!! Send this to an ambitious friend 🔥,Video,,General Entertainment / Other,0
YouTube,Watched When Ball Boy became the 12th player 🤯 #football,https://www.youtube.com/watch?v=6jspYiJ1eQo,2025-01-14T06:05:47.298Z,['YouTube'],,['YouTube watch history'],"[{'name': 'UR Football', 'url': 'https://www.youtube.com/channel/UC309T3m0Eh7uUF-Fj6Y1SsA'}]",,2025-01-14 06:05:47.298000+00:00,2025-01-14,6,Tuesday,UR Football,Watched When Ball Boy became the 12th player 🤯 #football,Video,,General Entertainment / Other,0
YouTube,Watched Extreme Tic Tac Toe!,https://www.youtube.com/watch?v=0IyLF3ZeKDc,2025-01-14T06:04:45.211Z,['YouTube'],,['YouTube watch history'],"[{'name': 'Drew Dirksen', 'url': 'https://www.youtube.com/channel/UCZevH_tgMbrm6r-_OiU6Ubg'}]",,2025-01-14 06:04:45.211000+00:00,2025-01-14,6,Tuesday,Drew Dirksen,Watched Extreme Tic Tac Toe!,Video,,General Entertainment / Other,0
YouTube,Watched The Magic Push-up,https://www.youtube.com/watch?v=k-9obR_Y3oU,2025-01-14T06:03:40.529Z,['YouTube'],,['YouTube watch history'],"[{'name': 'Browney', 'url': 'https://www.youtube.com/channel/UC0r_-7jgl1yl0oWzGEJ6o3w'}]",,2025-01-14 06:03:40.529000+00:00,2025-01-14,6,Tuesday,Browney,Watched The Magic Push-up,Video,,General Entertainment / Other,0
YouTube,Watched The SECRET To Push-Ups!😳,https://www.youtube.com/watch?v=7FvYSwf40bc,2025-01-14T06:02:49.646Z,['YouTube'],,['YouTube watch history'],"[{'name': 'Squat University', 'url': 'https://www.youtube.com/channel/UCyPYQTT20IgzVw92LDvtClw'}]",,2025-01-14 06:02:49.646000+00:00,2025-01-14,6,Tuesday,Squat University,Watched The SECRET To Push-Ups!😳,Video,,General Entertainment / Other,0
YouTube,Watched Does CS50 Help Get a Job - CS50 Reels #Shorts,https://www.youtube.com/watch?v=C5ChMkJgTJg,2025-01-14T06:01:29.240Z,['YouTube'],,['YouTube watch history'],"[{'name': 'CS50', 'url': 'https://www.youtube.com/channel/UCcabW7890RKJzL968QWEykA'}]",,2025-01-14 06:01:29.240000+00:00,2025-01-14,6,Tuesday,CS50,Watched Does CS50 Help Get a Job - CS50 Reels #Shorts,Video,,General Entertainment / Other,0
YouTube,Watched Data Analyst 2025 | How I got my Data analytics job at Tredence | 10 LPA Interview Experience,https://www.youtube.com/watch?v=aeLL29SHBGw,2025-01-14T05:59:51.679Z,['YouTube'],,['YouTube watch history'],"[{'name': 'Dharshan', 'url': 'https://www.youtube.com/channel/UCjuXhV_Hb-mSnKHv3Hi9k9g'}]",,2025-01-14 05:59:51.679000+00:00,2025-01-14,5,Tuesday,Dharshan,Watched Data Analyst 2025 | How I got my Data analytics job at Tredence | 10 LPA Interview Experience,Video,,Data Science & Tech,1
YouTube,"Viewed Nikhil Kamath's WTF podcast with Modiji is the biggest Win for podcasts in India.

Legitimises it more than ever.

Soo bullish about it's future in 2025 and beyond as a medium to learn how the top 1% thinkers and leaders think and view the world.

Who should I get next on Limitless?

Saw the latest one I did?",https://www.youtube.com/post/Ugkx5q0PsTbTpai8i0rU-aoJqqQqydTTqma8,2025-01-13T13:26:37.399Z,['YouTube'],,['YouTube watch history'],"[{'name': 'Ishan Sharma', 'url': 'https://www.youtube.com/channel/UCY6N8zZhs2V7gNTUxPuKWoQ'}]",,2025-01-13 13:26:37.399000+00:00,2025-01-13,13,Monday,Ishan Sharma,"Viewed Nikhil Kamath's WTF podcast with Modiji is the biggest Win for podcasts in India.

Legitimises it more than ever.

Soo bullish about it's future in 2025 and beyond as a medium to learn how the top 1% thinkers and leaders think and view the world.

Who should I get next on Limitless?

Saw the latest one I did?",Video,,Education & Exam Prep,1
YouTube,Watched I Landed a DATA ANALYST INTERNSHIP at Goldman Sachs and So Can You,https://www.youtube.com/watch?v=iwuAOwXmXu0,2025-01-13T04:23:26.126Z,['YouTube'],,['YouTube watch history'],"[{'name': 'Techie Saumya', 'url': 'https://www.youtube.com/channel/UCeZSMR5tcTHdMhamVo3nFcA'}]",,2025-01-13 04:23:26.126000+00:00,2025-01-13,4,Monday,Techie Saumya,Watched I Landed a DATA ANALYST INTERNSHIP at Goldman Sachs and So Can You,Video,,Data Science & Tech,1
YouTube,Watched Two Brothers 💀 #tiktok #viralvideo #shorts #fyp #edit,https://www.youtube.com/watch?v=43bsxp_eiPs,2025-01-12T17:08:54.524Z,['YouTube'],,['YouTube watch history'],"[{'name': 'Pober', 'url': 'https://www.youtube.com/channel/UCxydTZBpGXhtyHKlQhsjwgA'}]",,2025-01-12 17:08:54.524000+00:00,2025-01-12,17,Sunday,Pober,Watched Two Brothers 💀 #tiktok #viralvideo #shorts #fyp #edit,Video,,General Entertainment / Other,0
YouTube,Watched https://www.youtube.com/watch?v=KVN9aSN7Ep8,https://www.youtube.com/watch?v=KVN9aSN7Ep8,2025-01-12T17:08:12.210Z,['YouTube'],,['YouTube watch history'],,,2025-01-12 17:08:12.210000+00:00,2025-01-12,17,Sunday,Unknown,Watched https://www.youtube.com/watch?v=KVN9aSN7Ep8,Video,Deleted/Private Content,General Entertainment / Other,0
YouTube,Watched Puzzles for Software Engineers | Amazon #6,https://www.youtube.com/watch?v=m6EjUAHwaRY,2025-01-12T17:06:46.835Z,['YouTube'],,['YouTube watch history'],"[{'name': 'Apna College', 'url': 'https://www.youtube.com/channel/UCBwmMxybNva6P_5VmxjzwqA'}]",,2025-01-12 17:06:46.835000+00:00,2025-01-12,17,Sunday,Apna College,Watched Puzzles for Software Engineers | Amazon #6,Video,,General Entertainment / Other,0
YouTube,Watched https://www.youtube.com/watch?v=MHXvy7zMNo0,https://www.youtube.com/watch?v=MHXvy7zMNo0,2025-01-12T17:06:03.610Z,['YouTube'],,['YouTube watch history'],,,2025-01-12 17:06:03.610000+00:00,2025-01-12,17,Sunday,Unknown,Watched https://www.youtube.com/watch?v=MHXvy7zMNo0,Video,Deleted/Private Content,General Entertainment / Other,0
YouTube,Watched #trendingshorts #motivation #thoughts 🔥💯#explore ❤️🖤,https://www.youtube.com/watch?v=cOaXXvhDqxA,2025-01-12T17:05:33.905Z,['YouTube'],,['YouTube watch history'],"[{'name': 'Travel with Ujas ', 'url': 'https://www.youtube.com/channel/UCs-8u33EULSIjksAOOOxojQ'}]",,2025-01-12 17:05:33.905000+00:00,2025-01-12,17,Sunday,Travel with Ujas ,Watched #trendingshorts #motivation #thoughts 🔥💯#explore ❤️🖤,Video,,General Entertainment / Other,0
YouTube,Watched GET RICH With AI Doing THIS 🤯,https://www.youtube.com/watch?v=VssWdnVtJCY,2025-01-12T17:05:28.924Z,['YouTube'],,['YouTube watch history'],"[{'name': 'Ishan Sharma', 'url': 'https://www.youtube.com/channel/UCY6N8zZhs2V7gNTUxPuKWoQ'}]",,2025-01-12 17:05:28.924000+00:00,2025-01-12,17,Sunday,Ishan Sharma,Watched GET RICH With AI Doing THIS 🤯,Video,,Data Science & Tech,1
YouTube,Watched Data Analyst Before Data Scientist?,https://www.youtube.com/watch?v=p-ah4UaGtPE,2025-01-12T17:05:25.160Z,['YouTube'],,['YouTube watch history'],"[{'name': 'Sundas Khalid', 'url': 'https://www.youtube.com/channel/UCteRPiisgIoHtMgqHegpWAQ'}]",,2025-01-12 17:05:25.160000+00:00,2025-01-12,17,Sunday,Sundas Khalid,Watched Data Analyst Before Data Scientist?,Video,,Data Science & Tech,1
YouTube,Watched ✅ Generative AI Engineer Roadmap 2025 #generativeai #ai #pythonprogramming,https://www.youtube.com/watch?v=QgoJFycX3WY,2025-01-12T17:05:05.554Z,['YouTube'],,['YouTube watch history'],"[{'name': 'Rajeev Kanth | BEPEC', 'url': 'https://www.youtube.com/channel/UCn1USB9-5UqKJTSHd1JGcVw'}]",,2025-01-12 17:05:05.554000+00:00,2025-01-12,17,Sunday,Rajeev Kanth | BEPEC,Watched ✅ Generative AI Engineer Roadmap 2025 #generativeai #ai #pythonprogramming,Video,,Data Science & Tech,1
YouTube,Watched paused the run for pull-ups ⏸️,https://www.youtube.com/watch?v=8zPqDoBooJA,2025-01-12T17:05:00.254Z,['YouTube'],,['YouTube watch history'],"[{'name': 'Battle Bunker', 'url': 'https://www.youtube.com/channel/UCM-cLM6aamO4xlHT6ptyDzQ'}]",,2025-01-12 17:05:00.254000+00:00,2025-01-12,17,Sunday,Battle Bunker,Watched paused the run for pull-ups ⏸️,Video,,General Entertainment / Other,0
YouTube,Watched The Process is Truly Incredible! 🎨 #streetart,https://www.youtube.com/watch?v=UGzgW-pzITA,2025-01-12T17:04:22.976Z,['YouTube'],,['YouTube watch history'],"[{'name': 'Mr. Spray', 'url': 'https://www.youtube.com/channel/UCy2giE20btN4d5sApsbSPaQ'}]",,2025-01-12 17:04:22.976000+00:00,2025-01-12,17,Sunday,Mr. Spray,Watched The Process is Truly Incredible! 🎨 #streetart,Video,,General Entertainment / Other,0
YouTube,Watched Indian Flag Mobile Skin Protect your phone from scratches and show your love for India🇮🇳rjmobile01,https://www.youtube.com/watch?v=TgetJJuYQkE,2025-01-12T17:04:21.313Z,['YouTube'],,['YouTube watch history'],"[{'name': 'Rj Mobile 01', 'url': 'https://www.youtube.com/channel/UCfEpCtc3PrmlikFdyh3u0CA'}]",,2025-01-12 17:04:21.313000+00:00,2025-01-12,17,Sunday,Rj Mobile 01,Watched Indian Flag Mobile Skin Protect your phone from scratches and show your love for India🇮🇳rjmobile01,Video,,General Entertainment / Other,0
YouTube,Watched Crush the Scandinavian Defense with This Sneaky Trap! #winningdrink  #chess  #chessopenings  #mccp,https://www.youtube.com/watch?v=SAfB9ZogDp0,2025-01-12T17:03:30.803Z,['YouTube'],,['YouTube watch history'],"[{'name': 'Mobile Chess Club Philippines', 'url': 'https://www.youtube.com/channel/UChKWX7WUAEa98MOv5omIU0w'}]",,2025-01-12 17:03:30.803000+00:00,2025-01-12,17,Sunday,Mobile Chess Club Philippines,Watched Crush the Scandinavian Defense with This Sneaky Trap! #winningdrink  #chess  #chessopenings  #mccp,Video,,General Entertainment / Other,0
YouTube,Watched Rajput Bhai Returns 💪 200₹ Per MUSCLE UP Challenge 😱,https://www.youtube.com/watch?v=FqnEGrANQtI,2025-01-12T17:03:28.276Z,['YouTube'],,['YouTube watch history'],"[{'name': 'Crazy Yogi', 'url': 'https://www.youtube.com/channel/UCqHhyxRSgIUwl8boNl88hzA'}]",,2025-01-12 17:03:28.276000+00:00,2025-01-12,17,Sunday,Crazy Yogi,Watched Rajput Bhai Returns 💪 200₹ Per MUSCLE UP Challenge 😱,Video,,Data Science & Tech,1
YouTube,Watched These are the ONLY exercises you need to target your BACK 🫡,https://www.youtube.com/watch?v=Q-ZQ94jEs74,2025-01-12T17:03:26.533Z,['YouTube'],,['YouTube watch history'],"[{'name': 'eugene teo', 'url': 'https://www.youtube.com/channel/UC_7lEuEKvFt63jtvZYwlHMQ'}]",,2025-01-12 17:03:26.533000+00:00,2025-01-12,17,Sunday,eugene teo,Watched These are the ONLY exercises you need to target your BACK 🫡,Video,,General Entertainment / Other,0
